company;title;totalyearlycompensation;location;yearsofexperience;yearsatcompany;gender;Education
Amazon;Software Engineer;170000;Palo Alto, CA;1;1;Male;Bachelor's Degree
Amazon;Product Designer;273000;Seattle, WA;13;1;Male;Bachelor's Degree
Facebook;Software Engineer;350000;Menlo Park, CA;3;3;Male;Master's Degree
Cisco;Software Engineer;158000;San Jose, CA;3;1;Male;Master's Degree
Walmart Labs;Software Engineer;99000;Bangalore, KA, India;9;1;Male;Bachelor's Degree
Apple;Technical Program Manager;247000;Cupertino, CA;11;3;Male;Bachelor's Degree
Amazon;Software Engineer;24000;Hyderabad, TS, India;0;0;Male;Bachelor's Degree
Intel;Hardware Engineer;136000;Austin, TX;5;5;Male;Master's Degree
Deloitte;Management Consultant;260000;Chicago, IL;18;18;Male;Bachelor's Degree
Bloomberg;Software Engineer;160000;New York, NY;2;0;Male;Bachelor's Degree
Facebook;Software Engineer;346000;Seattle, WA;5;1;Male;Master's Degree
Intel;Software Engineer;158000;Portland, OR;11;7;Male;Master's Degree
Expedia;Software Engineer;151000;Seattle, WA;3;1;Female;Bachelor's Degree
Facebook;Data Scientist;210000;Seattle, WA;2;0;Male;Master's Degree
Google;Software Engineer;190000;Mountain View, CA;5;0;Male;Bachelor's Degree
Google;Software Engineer;245000;Mountain View, CA;14;3;Male;Bachelor's Degree
Microsoft;Software Engineer;40000;Hyderabad, TS, India;3;0;Male;Bachelor's Degree
Facebook;Software Engineer;411000;Seattle, WA;4;1;Male;PhD
VMware;Software Engineer;290000;Palo Alto, CA;15;2;Male;Bachelor's Degree
Salesforce;Software Engineer;264000;San Francisco, CA;7;1;Female;Bachelor's Degree
Google;Product Manager;450000;San Francisco, CA;11;8;Male;Master's Degree
Microsoft;Software Engineer;227000;Atlanta, GA;4;4;Male;Master's Degree
Bloomberg;Software Engineer;170000;New York, NY;1;1;Male;Master's Degree
Microsoft;Software Engineer;153000;Redmond, WA;5;5;Male;Bachelor's Degree
Google;Software Engineer;250000;Seattle, WA;9;0;Male;Bachelor's Degree
Nvidia;Software Engineer;255000;Santa Clara, CA;5;5;Male;PhD
Amazon;Software Engineering Manager;370000;Seattle, WA;11;6;Male;Master's Degree
Microsoft;Software Engineer;303000;Redmond, WA;32;0;Male;Master's Degree
Google;Software Engineer;210000;Sunnyvale, CA;2;2;Male;Master's Degree
Bloomberg;Software Engineer;191000;London, EN, United Kingdom;5;4;Male;Bachelor's Degree
Microsoft;Software Engineer;54000;Bangalore, KA, India;8;3;Male;Master's Degree
Amazon;Software Engineering Manager;67000;Bangalore, KA, India;6;0;Male;Bachelor's Degree
Amazon;Software Engineer;360000;Seattle, WA;10;2;Male;Bachelor's Degree
Apple;Hardware Engineer;200000;Austin, TX;6;1;Male;Master's Degree
Google;Software Engineer;480000;Mountain View, CA;15;15;Male;PhD
Amazon;Product Manager;239000;Seattle, WA;8;1;Female;Master's Degree
Microsoft;Software Engineer;182000;Redmond, WA;7;3;Male;Master's Degree
Apple;Software Engineer;492000;Sunnyvale, CA;21;2;Male;Master's Degree
JPMorgan Chase;Software Engineer;150000;New York, NY;10;3;Male;Master's Degree
Qualcomm;Hardware Engineer;130000;San Diego, CA;5;1;Male;Master's Degree
Amazon;Software Engineer;176000;Seattle, WA;3;0;Male;Master's Degree
Microsoft;Technical Program Manager;258000;Los Angeles, CA;12;2;Male;Bachelor's Degree
Intel;Software Engineer;160000;Santa Clara, CA;4;0;Male;Master's Degree
VMware;Software Engineer;147000;New York, NY;1;1;Female;Bachelor's Degree
Uber;Software Engineer;367000;Seattle, WA;10;3;Male;Bachelor's Degree
Oracle;Product Manager;400000;San Francisco, CA;16;2;Male;Bachelor's Degree
Microsoft;Software Engineer;160000;Redmond, WA;1;0;Male;Bachelor's Degree
Amazon;Software Engineering Manager;420000;Austin, TX;12;0;Male;Master's Degree
Amazon;Software Engineer;60000;Bangalore, KA, India;4;4;Male;Bachelor's Degree
Oracle;Software Engineer;33000;Bangalore, KA, India;4;1;Male;Bachelor's Degree
Deloitte;Management Consultant;128000;Arlington, VA;8;5;Female;Master's Degree
Microsoft;Software Engineer;54000;Bangalore, KA, India;5;1;Male;Bachelor's Degree
Facebook;Product Designer;313000;Menlo Park, CA;10;0;Male;PhD
Microsoft;Software Engineer;174000;Redmond, WA;4;0;Male;Master's Degree
Amazon;Software Engineer;164000;Dallas, TX;5;0;Female;Master's Degree
Amazon;Software Engineer;144000;Seattle, WA;0;0;Male;Bachelor's Degree
Microsoft;Solution Architect;190000;Redmond, WA;10;1;Male;Master's Degree
Microsoft;Software Engineer;165000;Redmond, WA;2;2;Male;Master's Degree
Uber;Software Engineer;185000;San Francisco, CA;2;0;Male;Bachelor's Degree
Amazon;Software Engineer;152000;Seattle, WA;4;1;Male;Master's Degree
Amazon;Software Engineer;173000;Seattle, WA;0;0;Male;Bachelor's Degree
Amazon;Product Manager;305000;New York, NY;7;1;Male;Some College
Amazon;Software Engineer;110000;London, EN, United Kingdom;5;2;Male;Master's Degree
Amazon;Product Manager;210000;Seattle, WA;6;6;Male;Bachelor's Degree
Amazon;Software Engineer;176000;Sunnyvale, CA;0;0;Male;Bachelor's Degree
Google;Software Engineer;200000;Menlo Park, CA;10;4;Male;Highschool
Amazon;Software Engineer;78000;Bangalore, KA, India;5;2;Male;Bachelor's Degree
Bloomberg;Software Engineer;239000;New York, NY;18;3;Male;Master's Degree
Cisco;Technical Program Manager;340000;San Francisco, CA;18;0;Male;Master's Degree
Cisco;Software Engineer;31000;Bangalore, KA, India;7;5;Male;Bachelor's Degree
Intel;Hardware Engineer;140000;Boston, MA;9;5;Male;Master's Degree
Microsoft;Product Manager;70000;Bangalore, KA, India;7;1;Male;Master's Degree
Microsoft;Mechanical Engineer;245000;Redmond, WA;22;1;Male;Bachelor's Degree
Microsoft;Technical Program Manager;333000;Seattle, WA;20;17;Male;Master's Degree
Amazon;Software Engineer;28000;Bangalore, KA, India;1;1;Male;Master's Degree
IBM;Software Engineer;258000;Austin, TX;6;0;Male;Master's Degree
Microsoft;Software Engineer;201000;Redmond, WA;12;1;Male;Master's Degree
Amazon;Solution Architect;151000;New York, NY;0;0;Male;Bachelor's Degree
Amazon;Software Engineer;280000;Sunnyvale, CA;8;0;Male;Master's Degree
Microsoft;Software Engineer;207000;Sunnyvale, CA;1;0;Male;Bachelor's Degree
Bloomberg;Software Engineer;224000;New York, NY;6;0;Male;Master's Degree
VMware;Software Engineer;233000;Palo Alto, CA;8;8;Female;Master's Degree
Facebook;Software Engineer;391000;Seattle, WA;9;0;Male;Highschool
PayPal;Software Engineering Manager;130000;Bangalore, KA, India;17;2;Male;Bachelor's Degree
Uber;Product Manager;95000;Bangalore, KA, India;9;1;Male;Bachelor's Degree
Accenture;Management Consultant;149000;Chicago, IL;12;4;Male;Bachelor's Degree
Facebook;Software Engineer;234000;London, EN, United Kingdom;4;0;Male;Bachelor's Degree
VMware;Product Manager;257000;Palo Alto, CA;4;2;Male;Master's Degree
Facebook;Software Engineer;411000;Menlo Park, CA;10;0;Male;PhD
Accenture;Software Engineering Manager;170000;San Francisco, CA;14;8;Male;Bachelor's Degree
Adobe;Software Engineer;160000;San Jose, CA;4;4;Female;Master's Degree
Nvidia;Marketing;120000;Santa Clara, CA;6;2;Female;Bachelor's Degree
VMware;Software Engineer;138000;Austin, TX;3;0;Male;Master's Degree
Goldman Sachs;Software Engineer;190000;Dallas, TX;14;2;Male;Bachelor's Degree
Google;Software Engineer;363000;Sunnyvale, CA;0;0;Male;PhD
Amazon;Software Engineer;190000;Austin, TX;2;0;Male;Bachelor's Degree
Facebook;Product Manager;600000;Menlo Park, CA;22;6;Male;Master's Degree
Cisco;Product Designer;178000;Chicago, IL;4;3;Female;Master's Degree
Amazon;Business Analyst;160000;Seattle, WA;8;2;Female;Master's Degree
IBM;Software Engineer;120000;San Jose, CA;1;0;Female;Bachelor's Degree
Salesforce;Solution Architect;175000;Seattle, WA;5;2;Male;Bachelor's Degree
Microsoft;Product Manager;290000;Redmond, WA;15;9;Male;Master's Degree
Microsoft;Software Engineer;69000;Bangalore, KA, India;4;4;Male;Bachelor's Degree
Amazon;Technical Program Manager;270000;Sunnyvale, CA;20;8;Female;Master's Degree
Apple;Software Engineer;320000;Cupertino, CA;10;2;Female;Master's Degree
Facebook;Software Engineer;162000;London, EN, United Kingdom;7;0;Male;Master's Degree
Intel;Software Engineer;159000;Portland, OR;11;7;Male;Master's Degree
Amazon;Data Scientist;193000;Seattle, WA;6;4;Male;PhD
Microsoft;Software Engineer;251000;San Francisco, CA;7;2;Female;Bachelor's Degree
Expedia;Software Engineer;210000;Seattle, WA;12;9;Male;Master's Degree
Amazon;Mechanical Engineer;275000;Seattle, WA;24;0;Female;Master's Degree
Salesforce;Software Engineer;269000;San Francisco, CA;5;2;Male;Bachelor's Degree
Google;Software Engineer;70000;Mountain View, CA;1;1;Male;Bachelor's Degree
Capital One;Software Engineer;180000;Arlington, VA;15;3;Male;Bachelor's Degree
IBM;Software Engineer;135000;Boston, MA;26;4;Male;Some College
Amazon;Software Engineer;309000;Seattle, WA;10;8;Male;Bachelor's Degree
IBM;Product Manager;105000;New York, NY;3;3;Female;Bachelor's Degree
Google;Software Engineer;209000;Mountain View, CA;2;0;Male;Bachelor's Degree
PayPal;Product Designer;175000;San Jose, CA;5;3;Female;Bachelor's Degree
Amazon;Software Engineer;242000;Seattle, WA;8;6;Male;Bachelor's Degree
Amazon;Software Engineer;165000;Seattle, WA;2;1;Female;Bachelor's Degree
Google;Sales;235000;San Francisco, CA;5;5;Male;Bachelor's Degree
Amazon;Software Engineer;335000;Palo Alto, CA;9;1;Male;Master's Degree
Microsoft;Software Engineer;70000;Hyderabad, TS, India;8;2;Male;Bachelor's Degree
Amazon;Business Analyst;38000;Hyderabad, TS, India;8;2;Female;Bachelor's Degree
Amazon;Software Engineer;67000;Hyderabad, TS, India;11;2;Male;Bachelor's Degree
Microsoft;Software Engineer;179000;Bellevue, WA;6;5;Male;Master's Degree
Deloitte;Management Consultant;205000;Atlanta, GA;13;13;Male;Master's Degree
Bloomberg;Software Engineer;249000;New York, NY;8;5;Male;PhD
Amazon;Software Engineer;296000;Seattle, WA;6;6;Male;Master's Degree
Microsoft;Software Engineer;35000;Hyderabad, TS, India;4;4;Male;Bachelor's Degree
Facebook;Software Engineer;170000;London, EN, United Kingdom;5;0;Male;PhD
Deloitte;Management Consultant;110000;Washington, DC;5;2;Male;Bachelor's Degree
Microsoft;Software Engineer;310000;Bellevue, WA;13;12;Male;Bachelor's Degree
Goldman Sachs;Software Engineer;144000;New York, NY;1;0;Male;Bachelor's Degree
Amazon;Software Engineer;150000;Toronto, ON, Canada;4;1;Male;Bachelor's Degree
Amazon;Product Manager;263000;Seattle, WA;7;2;Female;Master's Degree
Bloomberg;Software Engineer;290000;San Francisco, CA;12;0;Male;Master's Degree
Microsoft;Technical Program Manager;231000;Seattle, WA;20;11;Male;Bachelor's Degree
Google;Software Engineer;207000;San Francisco, CA;0;0;Male;Highschool
Amazon;Software Engineering Manager;320000;Seattle, WA;13;0;Male;PhD
Cisco;Management Consultant;276000;San Francisco, CA;15;0;Male;Master's Degree
Apple;Software Engineer;115000;Hyderabad, TS, India;13;2;Male;Bachelor's Degree
Facebook;Software Engineer;315000;Menlo Park, CA;4;4;Female;Master's Degree
JPMorgan Chase;Software Engineer;240000;Seattle, WA;4;1;Female;Master's Degree
Uber;Software Engineering Manager;205000;Bangalore, KA, India;16;1;Male;Bachelor's Degree
Facebook;Software Engineer;382000;Menlo Park, CA;5;5;Female;PhD
Facebook;Software Engineer;265000;Seattle, WA;2;2;Male;Bachelor's Degree
Qualcomm;Software Engineer;141000;San Diego, CA;0;0;Male;Bachelor's Degree
Facebook;Software Engineering Manager;353000;London, EN, United Kingdom;10;0;Male;Master's Degree
Google;Product Manager;111000;Hyderabad, TS, India;5;0;Male;Master's Degree
Oracle;Software Engineer;42000;Bangalore, KA, India;0;0;Male;Bachelor's Degree
Amazon;Business Analyst;139000;Toronto, ON, Canada;7;0;Male;Master's Degree
Uber;Software Engineer;240000;Toronto, ON, Canada;6;2;Male;Bachelor's Degree
Amazon;Marketing;235000;New York, NY;12;2;Female;Master's Degree
Amazon;Solution Architect;159000;Toronto, ON, Canada;3;1;Male;Master's Degree
Microsoft;Software Engineer;61000;Bangalore, KA, India;2;0;Male;Master's Degree
Salesforce;Software Engineer;48000;Bangalore, KA, India;4;1;Male;Bachelor's Degree
VMware;Business Analyst;138000;Palo Alto, CA;5;2;Female;Master's Degree
VMware;Solution Architect;215000;New York, NY;15;3;Male;Master's Degree
Microsoft;Software Engineer;173000;Redmond, WA;2;2;Male;Bachelor's Degree
Microsoft;Technical Program Manager;254000;Bellevue, WA;15;10;Male;Bachelor's Degree
Microsoft;Sales;140000;Bellevue, WA;4;4;Male;Bachelor's Degree
Microsoft;Product Manager;367000;Bellevue, WA;18;9;Female;Master's Degree
Microsoft;Technical Program Manager;268000;Los Angeles, CA;13;2;Male;Bachelor's Degree
Amazon;Marketing;260000;Palo Alto, CA;14;3;Male;Master's Degree
Amazon;Product Manager;228000;Seattle, WA;6;4;Male;Master's Degree
Goldman Sachs;Product Manager;200000;Dallas, TX;4;0;Female;Master's Degree
Microsoft;Software Engineer;163000;Redmond, WA;8;8;Female;Bachelor's Degree
Microsoft;Product Designer;81000;Seattle, WA;1;1;Female;Bachelor's Degree
Google;Product Manager;326000;San Francisco, CA;9;4;Male;Bachelor's Degree
Microsoft;Software Engineer;168000;Seattle, WA;1;1;Male;Bachelor's Degree
Amazon;Software Engineer;217000;Seattle, WA;5;2;Female;Master's Degree
Amazon;Software Engineer;128000;Seattle, WA;0;0;Female;Some College
Microsoft;Software Engineer;165000;Redmond, WA;4;4;Male;Bachelor's Degree
Uber;Data Scientist;190000;Sunnyvale, CA;4;0;Female;Master's Degree
Amazon;Software Engineer;202000;Seattle, WA;4;2;Male;Master's Degree
IBM;Product Designer;95000;Austin, TX;2;2;Male;Bachelor's Degree
Uber;Software Engineer;290000;New York, NY;4;0;Male;Master's Degree
Amazon;Software Engineer;218000;Seattle, WA;0;0;Male;Master's Degree
LinkedIn;Software Engineer;320000;Sunnyvale, CA;2;0;Male;Master's Degree
Intuit;Software Engineer;128000;San Diego, CA;1;1;Male;Bachelor's Degree
Amazon;Software Engineer;220000;Seattle, WA;4;4;Male;Bachelor's Degree
Google;Software Engineer;140000;San Francisco, CA;1;0;Female;Master's Degree
Microsoft;Software Engineering Manager;202000;Redmond, WA;12;12;Male;Bachelor's Degree
Bloomberg;Software Engineer;188000;London, EN, United Kingdom;8;0;Male;Master's Degree
Goldman Sachs;Software Engineer;97000;Dallas, TX;1;0;Male;Master's Degree
LinkedIn;Software Engineer;490000;Sunnyvale, CA;6;6;Male;Bachelor's Degree
Amazon;Software Engineer;160000;Bangalore, KA, India;8;1;Male;Bachelor's Degree
Amazon;Solution Architect;305000;San Francisco, CA;22;0;Male;Bachelor's Degree
Apple;Software Engineer;350000;Cupertino, CA;5;5;Male;Master's Degree
Oracle;Software Engineer;350000;Seattle, WA;14;4;Male;Master's Degree
VMware;Software Engineering Manager;292000;Palo Alto, CA;5;1;Female;Bachelor's Degree
PayPal;Product Manager;227000;San Jose, CA;10;1;Female;Master's Degree
Microsoft;Software Engineer;250000;Redmond, WA;8;8;Male;Master's Degree
Amazon;Software Engineer;96000;London, EN, United Kingdom;3;3;Male;Bachelor's Degree
Microsoft;Software Engineer;178000;Redmond, WA;5;0;Male;Master's Degree
Facebook;Product Manager;650000;San Francisco, CA;4;1;Male;Master's Degree
Amazon;Product Manager;655000;Seattle, WA;15;0;Male;Bachelor's Degree
Google;Software Engineer;350000;San Francisco, CA;9;1;Male;Master's Degree
Microsoft;Software Engineer;42000;Bangalore, KA, India;3;3;Male;Master's Degree
VMware;Software Engineer;260000;Palo Alto, CA;11;11;Male;Master's Degree
Apple;Software Engineer;200000;Cupertino, CA;11;0;Male;Master's Degree
Cisco;Software Engineer;143000;San Jose, CA;4;3;Female;Master's Degree
Apple;Software Engineer;191000;Cupertino, CA;3;0;Male;Bachelor's Degree
Microsoft;Product Manager;284000;Redmond, WA;5;5;Female;Bachelor's Degree
Amazon;Product Manager;308000;Seattle, WA;10;5;Female;Master's Degree
Apple;Software Engineer;218000;Cupertino, CA;4;3;Male;Bachelor's Degree
VMware;Product Manager;246000;Seattle, WA;9;0;Male;Master's Degree
Amazon;Product Manager;422000;Seattle, WA;8;5;Male;Master's Degree
Twitter;Software Engineer;233000;San Francisco, CA;2;1;Male;Master's Degree
Facebook;Software Engineer;313000;London, EN, United Kingdom;10;2;Male;Bachelor's Degree
Amazon;Software Engineer;208000;Seattle, WA;5;2;Male;Bachelor's Degree
Facebook;Software Engineer;240000;London, EN, United Kingdom;9;0;Male;Master's Degree
Amazon;Recruiter;187000;San Diego, CA;6;2;Female;Bachelor's Degree
Amazon;Hardware Engineer;192000;Seattle, WA;4;3;Male;Master's Degree
Microsoft;Software Engineer;160000;Redmond, WA;1;1;Male;Bachelor's Degree
Salesforce;Technical Program Manager;323000;San Francisco, CA;15;0;Female;Bachelor's Degree
Intel;Hardware Engineer;165000;San Jose, CA;7;7;Male;Master's Degree
Google;Software Engineer;600000;Mountain View, CA;21;14;Male;PhD
Adobe;Software Engineer;86000;Bangalore, KA, India;6;0;Male;Master's Degree
Expedia;Software Engineer;300000;Seattle, WA;16;7;Male;Master's Degree
Google;Hardware Engineer;162000;San Jose, CA;1;0;Male;Master's Degree
Microsoft;Software Engineer;228000;Bellevue, WA;4;0;Male;Master's Degree
Facebook;Software Engineer;175000;Menlo Park, CA;0;0;Male;Master's Degree
Amazon;Software Engineer;120000;Toronto, ON, Canada;0;0;Male;Bachelor's Degree
Amazon;Software Engineer;173000;Arlington, VA;2;0;Male;Master's Degree
Google;Hardware Engineer;229000;San Francisco, CA;10;1;Male;Master's Degree
Apple;Software Engineer;264000;Cupertino, CA;3;0;Male;Master's Degree
Facebook;Software Engineer;350000;Austin, TX;10;0;Male;Master's Degree
Amazon;Software Engineering Manager;360000;Seattle, WA;11;10;Male;Master's Degree
Amazon;Software Engineer;199000;Seattle, WA;5;2;Male;Master's Degree
Amazon;Software Engineer;320000;Seattle, WA;8;8;Male;Master's Degree
Facebook;Business Analyst;235000;Menlo Park, CA;10;0;Female;PhD
eBay;Software Engineer;199000;Portland, OR;4;0;Male;Master's Degree
Amazon;Software Engineer;220000;Dallas, TX;3;0;Male;Master's Degree
Amazon;Product Designer;210000;Austin, TX;5;1;Female;Master's Degree
Microsoft;Product Manager;155000;Seattle, WA;5;0;Male;Master's Degree
Facebook;Product Designer;225000;Redmond, WA;4;1;Female;PhD
Amazon;Software Engineering Manager;697000;New York, NY;13;3;Male;Master's Degree
eBay;Software Engineer;169000;San Jose, CA;2;0;Male;Master's Degree
Amazon;Software Engineering Manager;737000;Seattle, WA;14;0;Male;Master's Degree
Google;Product Manager;337000;Mountain View, CA;5;0;Male;Master's Degree
Microsoft;Software Engineer;187000;Redmond, WA;7;0;Male;Bachelor's Degree
Microsoft;Software Engineer;166000;Seattle, WA;4;0;Male;Bachelor's Degree
Amazon;Software Engineer;340000;Seattle, WA;2;0;Male;Bachelor's Degree
Google;Software Engineer;202000;Mountain View, CA;3;0;Female;Bachelor's Degree
Facebook;Software Engineer;288000;Seattle, WA;6;0;Male;Master's Degree
Amazon;Software Engineer;179000;Vancouver, BC, Canada;4;0;Male;Bachelor's Degree
Deloitte;Software Engineer;46000;London, EN, United Kingdom;1;1;Male;Bachelor's Degree
Amazon;Software Engineer;418000;Seattle, WA;12;11;Male;Bachelor's Degree
IBM;Data Scientist;200000;Austin, TX;8;5;Male;Master's Degree
Deloitte;Technical Program Manager;200000;Seattle, WA;14;9;Male;Bachelor's Degree
Oracle;Software Engineer;177000;Santa Clara, CA;6;6;Male;PhD
Microsoft;Software Engineer;81000;Bangalore, KA, India;11;1;Male;Master's Degree
Cisco;Product Manager;204000;San Jose, CA;12;11;Male;Master's Degree
Deloitte;Management Consultant;225000;Arlington, VA;15;8;Male;Bachelor's Degree
Amazon;Software Engineering Manager;148000;Bangalore, KA, India;17;1;Male;Master's Degree
Cisco;Solution Architect;119000;Bangalore, KA, India;14;10;Male;Bachelor's Degree
Walmart Labs;Software Engineer;76000;Bangalore, KA, India;9;2;Male;Master's Degree
Amazon;Software Engineer;245000;Cupertino, CA;10;8;Male;Master's Degree
Amazon;Product Manager;270000;Sunnyvale, CA;15;4;Male;Master's Degree
SAP;Marketing;248000;San Francisco, CA;15;10;Male;Master's Degree
Google;Software Engineer;105000;Mountain View, CA;5;1;Male;Bachelor's Degree
Goldman Sachs;Software Engineer;155000;Dallas, TX;2;0;Male;Master's Degree
Capital One;Business Analyst;96000;Arlington, VA;1;1;Male;Bachelor's Degree
Apple;Data Scientist;227000;Cupertino, CA;7;0;Female;Master's Degree
Apple;Software Engineer;214000;Cupertino, CA;6;2;Male;Some College
Deloitte;Management Consultant;234000;San Francisco, CA;12;12;Male;Master's Degree
Salesforce;Software Engineer;360000;San Francisco, CA;6;3;Male;Bachelor's Degree
Microsoft;Software Engineer;140000;Redmond, WA;0;0;Male;Master's Degree
LinkedIn;Software Engineer;300000;Sunnyvale, CA;3;3;Male;Bachelor's Degree
Goldman Sachs;Software Engineer;127000;New York, NY;12;9;Male;Master's Degree
Microsoft;Product Manager;201000;Seattle, WA;10;9;Male;Bachelor's Degree
Microsoft;Product Manager;201000;Seattle, WA;11;9;Male;Bachelor's Degree
Intel;Hardware Engineer;180000;Santa Clara, CA;8;8;Male;Master's Degree
Amazon;Business Analyst;120000;Bangalore, KA, India;12;4;Female;Master's Degree
Cisco;Software Engineer;16000;Bangalore, KA, India;7;2;Male;Master's Degree
Google;Product Manager;575000;Seattle, WA;23;0;Male;Bachelor's Degree
Amazon;Software Engineer;210000;Seattle, WA;3;3;Male;Bachelor's Degree
JPMorgan Chase;Software Engineer;160000;New York, NY;10;4;Male;Bachelor's Degree
VMware;Software Engineer;39000;Bangalore, KA, India;4;4;Male;Bachelor's Degree
Wayfair;Software Engineer;112000;Boston, MA;1;1;Female;Bachelor's Degree
Facebook;Software Engineer;170000;San Francisco, CA;1;1;Male;Bachelor's Degree
Facebook;Software Engineer;226000;New York, NY;6;0;Male;Master's Degree
Google;Software Engineer;250000;Seattle, WA;4;0;Male;Bachelor's Degree
Facebook;Software Engineer;242000;Seattle, WA;4;0;Male;Bachelor's Degree
Apple;Software Engineer;245000;Seattle, WA;4;0;Male;Bachelor's Degree
Apple;Software Engineer;200000;Cupertino, CA;7;1;Female;Bachelor's Degree
Microsoft;Technical Program Manager;410000;Seattle, WA;13;2;Female;Master's Degree
Capital One;Marketing;115000;New York, NY;8;6;Female;Bachelor's Degree
Amazon;Software Engineer;520000;Seattle, WA;10;8;Male;Bachelor's Degree
Google;Recruiter;240000;San Francisco, CA;11;3;Male;Bachelor's Degree
IBM;Software Engineer;30000;Bangalore, KA, India;9;2;Male;Bachelor's Degree
Cisco;Software Engineer;170000;San Jose, CA;5;5;Female;Master's Degree
Cisco;Software Engineer;190000;San Jose, CA;7;7;Male;Master's Degree
Facebook;Product Designer;432000;Seattle, WA;14;3;Female;Bachelor's Degree
LinkedIn;Software Engineer;241000;Sunnyvale, CA;4;1;Male;Master's Degree
Accenture;Software Engineer;93000;Seattle, WA;10;7;Female;Bachelor's Degree
PayPal;Product Designer;290000;San Jose, CA;7;0;Female;Master's Degree
Facebook;Product Manager;546000;San Francisco, CA;10;2;Female;Bachelor's Degree
Google;Product Manager;197000;Mountain View, CA;4;0;Male;Master's Degree
Google;Software Engineer;184000;Sunnyvale, CA;1;0;Male;Bachelor's Degree
Amazon;Solution Architect;156000;Atlanta, GA;0;0;Male;Bachelor's Degree
Intuit;Software Engineer;110000;Bangalore, KA, India;15;10;Male;Master's Degree
Amazon;Product Manager;161000;New York, NY;1;1;Male;Bachelor's Degree
IBM;Marketing;130000;New York, NY;8;2;Male;Bachelor's Degree
Amazon;Software Engineer;150000;Vancouver, BC, Canada;10;3;Male;Master's Degree
Amazon;Software Engineer;246000;Seattle, WA;4;0;Male;Bachelor's Degree
Deloitte;Technical Program Manager;60000;Bangalore, KA, India;14;5;Male;Master's Degree
Cisco;Software Engineer;198000;San Jose, CA;8;2;Male;Bachelor's Degree
Google;Solution Architect;301000;Mountain View, CA;10;9;Male;Bachelor's Degree
Nvidia;Hardware Engineer;115000;Hyderabad, TS, India;9;9;Male;Master's Degree
Oracle;Software Engineer;39000;Bangalore, KA, India;13;2;Male;Bachelor's Degree
Facebook;Product Designer;199000;Boston, MA;6;0;Female;Bachelor's Degree
Capital One;Business Analyst;85000;Toronto, ON, Canada;2;2;Male;Bachelor's Degree
Google;Management Consultant;252000;San Francisco, CA;7;0;Female;Master's Degree
Amazon;Software Engineer;130000;Vancouver, BC, Canada;2;1;Male;Bachelor's Degree
Amazon;Software Engineer;140000;Seattle, WA;1;1;Male;Master's Degree
Amazon;Data Scientist;360000;Seattle, WA;10;4;Male;PhD
Google;Software Engineer;75000;Hyderabad, TS, India;7;2;Male;Master's Degree
Microsoft;Software Engineer;296000;Sunnyvale, CA;5;5;Male;Bachelor's Degree
Microsoft;Data Scientist;160000;Atlanta, GA;15;7;Male;Bachelor's Degree
Amazon;Software Engineer;188000;Santa Clara, CA;0;0;Female;Bachelor's Degree
Microsoft;Product Manager;214000;Redmond, WA;6;0;Male;Bachelor's Degree
Wayfair;Software Engineer;116000;Boston, MA;1;1;Male;Bachelor's Degree
Amazon;Software Engineer;165000;Seattle, WA;0;0;Male;Bachelor's Degree
Salesforce;Product Designer;313000;San Francisco, CA;15;2;Female;Bachelor's Degree
Apple;Hardware Engineer;200000;Cupertino, CA;4;2;Male;Master's Degree
IBM;Management Consultant;94000;New York, NY;0;0;Male;Bachelor's Degree
Microsoft;Technical Program Manager;159000;Bellevue, WA;6;6;Female;Bachelor's Degree
Wayfair;Software Engineer;150000;Boston, MA;6;2;Male;Master's Degree
Amazon;Software Engineer;173000;Sunnyvale, CA;0;0;Male;Master's Degree
Deloitte;Management Consultant;160000;San Francisco, CA;14;12;Male;Master's Degree
Apple;Software Engineer;226000;Cupertino, CA;3;0;Male;Master's Degree
Google;Software Engineer;242000;Seattle, WA;2;2;Male;Bachelor's Degree
Amazon;Software Engineer;225000;Austin, TX;12;0;Female;Master's Degree
Amazon;Technical Program Manager;205000;Austin, TX;10;2;Female;Bachelor's Degree
Facebook;Business Analyst;160000;Menlo Park, CA;6;2;Female;Bachelor's Degree
Amazon;Software Engineer;200000;Seattle, WA;3;3;Male;Bachelor's Degree
Amazon;Software Engineer;294000;Boston, MA;1;0;Female;PhD
Expedia;Software Engineer;113000;Chicago, IL;3;0;Female;Bachelor's Degree
Microsoft;Software Engineer;469000;Redmond, WA;26;21;Male;Bachelor's Degree
Facebook;Data Scientist;270000;Menlo Park, CA;1;1;Male;PhD
Salesforce;Marketing;161000;San Francisco, CA;9;4;Female;Bachelor's Degree
Google;Product Manager;431000;San Francisco, CA;9;1;Male;Master's Degree
Microsoft;Technical Program Manager;211000;Redmond, WA;12;5;Male;Highschool
Intel;Hardware Engineer;240000;San Jose, CA;8;5;Male;PhD
Lyft;Software Engineer;550000;Seattle, WA;15;4;Male;Bachelor's Degree
Facebook;Recruiter;190000;London, EN, United Kingdom;10;4;Male;Master's Degree
Amazon;Product Manager;197000;Seattle, WA;12;0;Male;Bachelor's Degree
Amazon;Software Engineer;220000;Seattle, WA;5;5;Male;Bachelor's Degree
Cisco;Software Engineer;31000;Bangalore, KA, India;1;1;Male;Master's Degree
Amazon;Software Engineer;206000;Sunnyvale, CA;5;0;Male;Master's Degree
Amazon;Software Engineer;165000;New York, NY;0;0;Male;Master's Degree
