company,title,totalyearlycompensation,location,yearsofexperience,yearsatcompany,gender,Education
Intel,Product Manager,223000,"Petach Tikva, HM, Israel",15,15,Female,Master's Degree
Amazon,Technical Program Manager,265000,"Seattle, WA",7,1,Male,Master's Degree
Intel,Hardware Engineer,400000,"Hillsboro, OR",23,23,NA,Master's Degree
Apple,Software Engineer,261000,"Cupertino, CA",3,3,Male,Master's Degree
VMware,Software Engineering Manager,287000,"Palo Alto, CA",15,4,Male,Master's Degree
Amazon,Software Engineer,86000,"Cambridge, EN, United Kingdom",3,0,Male,Master's Degree
Oracle,Product Manager,160000,"Pleasanton, CA",24,20,Male,Master's Degree
Amazon,Software Engineer,137000,"Tempe, AZ",1,1,Male,Master's Degree
Microsoft,Software Engineer,235000,"Redmond, WA",12,0,Male,PhD
LinkedIn,Product Manager,413000,"San Francisco, CA",20,2,Male,Master's Degree
VMware,Software Engineer,190000,"Palo Alto, CA",0,0,NA,Master's Degree
Microsoft,Software Engineering Manager,200000,"Redmond, WA",15,12,NA,Master's Degree
Microsoft,Product Manager,350000,"Redmond, WA",15,2,NA,Master's Degree
Cisco,Software Engineer,187000,"San Jose, CA",4,1,Male,Master's Degree
Amazon,Software Engineer,225000,"Detroit, MI",9,0,Male,Master's Degree
Intel,Software Engineer,110000,"Portland, OR",4,4,Male,Master's Degree
Apple,Hardware Engineer,430000,"San Diego, CA",15,0,NA,PhD
Amazon,Technical Program Manager,200000,"Sunnyvale, CA",8,5,Female,Master's Degree
Uber,Software Engineer,425000,"Boulder, CO",15,2,NA,PhD
Amazon,Software Engineer,340000,"Jersey City, NJ",4,0,Male,PhD
Apple,Data Scientist,382000,"Cupertino, CA",7,1,NA,PhD
Twitter,Data Scientist,180000,"San Francisco, CA",1,1,Female,PhD
IBM,Software Engineer,142000,"Austin, TX",6,2,Male,Master's Degree
Microsoft,Product Designer,215000,"Redmond, WA",5,5,Female,Master's Degree
Facebook,Software Engineer,385000,"Menlo Park, CA",5,0,Male,Master's Degree
Amazon,Software Engineer,204000,"Seattle, WA",4,4,Female,Master's Degree
Amazon,Software Engineer,265000,"Palo Alto, CA",2,0,Male,Master's Degree
Apple,Hardware Engineer,190000,"Cupertino, CA",1,1,Male,PhD
Twitter,Software Engineer,190000,"Singapore, SG, Singapore",5,1,Male,Master's Degree
Facebook,Software Engineering Manager,264000,"Menlo Park, CA",1,1,Male,PhD
Amazon,Software Engineer,250000,"Seattle, WA",4,4,Male,Master's Degree
ServiceNow,Software Engineer,205000,"Santa Clara, CA",4,4,Female,Master's Degree
Facebook,Software Engineer,376000,"Menlo Park, CA",8,4,Female,Master's Degree
Salesforce,Software Engineer,102000,"Bangalore, KA, India",11,0,Male,Master's Degree
Apple,Software Engineer,188000,"Cupertino, CA",4,2,NA,Master's Degree
Intel,Hardware Engineer,161000,"Santa Clara, CA",4,4,Male,Master's Degree
Facebook,Software Engineer,203000,"Los Angeles, CA",1,0,Male,Master's Degree
Oracle,Software Engineer,225000,"Broomfield, CO",8,8,Male,Master's Degree
Facebook,Product Manager,233000,"San Francisco, CA",3,2,Male,Master's Degree
Facebook,Data Scientist,200000,"San Francisco, CA",2,2,Female,Master's Degree
Amazon,Data Scientist,176000,"Seattle, WA",5,1,Female,Master's Degree
Amazon,Software Engineer,400000,"Seattle, WA",17,5,Male,Master's Degree
Amazon,Software Engineering Manager,270000,"Seattle, WA",8,8,Male,Master's Degree
Microsoft,Software Engineer,132000,"Vancouver, BC, Canada",0,0,Female,Master's Degree
Salesforce,Software Engineer,282000,"San Francisco, CA",6,2,Male,Master's Degree
Oracle,Software Engineer,240000,"Pleasanton, CA",15,2,Male,Master's Degree
Google,Software Engineer,437000,"Mountain View, CA",15,10,NA,Master's Degree
Amazon,Data Scientist,160000,"Seattle, WA",10,1,NA,Master's Degree
Microsoft,Software Engineer,190000,"Redmond, WA",5,5,Male,Master's Degree
Goldman Sachs,Software Engineer,280000,"London, EN, United Kingdom",19,2,Male,Master's Degree
Salesforce,Software Engineer,210000,"San Francisco, CA",7,5,Male,Master's Degree
Twitter,Data Scientist,280000,"San Francisco, CA",4,1,Male,PhD
Bloomberg,Software Engineer,83000,"Frankfurt, HE, Germany",6,6,Male,Master's Degree
Microsoft,Software Engineer,170000,"Bellevue, WA",4,2,Male,Master's Degree
Intel,Hardware Engineer,175000,"Dublin, DN, Ireland",7,6,Male,Master's Degree
Amazon,Software Engineer,290000,"Seattle, WA",15,4,Male,Master's Degree
Amazon,Solution Architect,285000,"Seattle, WA",10,4,Male,PhD
Uber,Software Engineering Manager,770000,"Palo Alto, CA",19,2,Male,Master's Degree
Accenture,Management Consultant,170000,"San Francisco, CA",10,2,Female,Master's Degree
Amazon,Product Manager,268000,"Seattle, WA",5,1,Female,Master's Degree
Amazon,Software Engineer,190000,"San Francisco, CA",2,2,Female,Master's Degree
Microsoft,Product Manager,187000,"Seattle, WA",5,5,NA,Master's Degree
Intel,Hardware Engineer,240000,"Santa Clara, CA",11,11,Male,PhD
Oracle,Software Engineer,250000,"Bellevue, WA",14,1,Male,Master's Degree
Amazon,Software Engineering Manager,300000,"Seattle, WA",8,8,Male,Master's Degree
Accenture,Management Consultant,163000,"Tokyo, TY, Japan",10,1,Male,Master's Degree
IBM,Product Manager,205000,"Austin, TX",12,4,Male,Master's Degree
Apple,Hardware Engineer,120000,"Shanghai, SH, China",15,1,Male,Master's Degree
Apple,Software Engineer,268000,"Cupertino, CA",11,9,Male,Master's Degree
Walmart Labs,Product Manager,90000,"Toronto, ON, Canada",4,1,Female,Master's Degree
Nvidia,Hardware Engineer,239000,"Santa Clara, CA",7,2,Male,Master's Degree
Facebook,Product Manager,310000,"Menlo Park, CA",20,5,Male,Master's Degree
Amazon,Software Engineering Manager,300000,"Seattle, WA",25,1,Male,Master's Degree
Google,Software Engineer,300000,"Seattle, WA",12,7,Male,Master's Degree
Apple,Hardware Engineer,191000,"San Francisco, CA",7,0,Female,Master's Degree
Microsoft,Software Engineer,210000,"Herzliyya, TA, Israel",12,0,Male,Master's Degree
Google,Software Engineer,200000,"Pittsburgh, PA",2,0,Male,PhD
eBay,Software Engineer,170000,"San Jose, CA",2,2,Male,Master's Degree
Cisco,Hardware Engineer,145000,"San Jose, CA",5,2,Male,Master's Degree
Oracle,Software Engineer,116000,"Philadelphia, PA",6,6,Female,Master's Degree
Facebook,Product Designer,302000,"New York, NY",8,4,Male,Master's Degree
Intel,Software Engineer,174000,"Santa Clara, CA",6,6,NA,Master's Degree
Amazon,Software Engineer,71000,"Madrid, MD, Spain",8,3,Male,Master's Degree
Google,Data Scientist,284000,"Mountain View, CA",11,1,Male,Master's Degree
Oracle,Software Engineer,191000,"Seattle, WA",0,0,Female,
Amazon,Software Engineering Manager,90000,"Bangalore, KA, India",10,10,NA,Master's Degree
Apple,Product Manager,270000,"Cupertino, CA",15,4,Female,PhD
Microsoft,Software Engineer,217000,"Redmond, WA",9,0,NA,Master's Degree
Uber,Software Engineer,579000,"Palo Alto, CA",15,4,Male,Master's Degree
Wayfair,Software Engineering Manager,191000,"Boston, MA",8,3,Male,Master's Degree
LinkedIn,Technical Program Manager,274000,"San Francisco, CA",17,2,Male,Master's Degree
Amazon,Software Engineer,166000,"Seattle, WA",2,1,NA,Master's Degree
SAP,Software Engineer,250000,"San Francisco, CA",6,6,NA,Master's Degree
Amazon,Software Engineer,173000,"Seattle, WA",4,2,NA,Master's Degree
ServiceNow,Software Engineer,211000,"Boston, MA",6,0,Male,Master's Degree
Google,Technical Program Manager,330000,"Sunnyvale, CA",10,1,Male,Master's Degree
Google,Software Engineer,330000,"Mountain View, CA",5,5,Male,Master's Degree
Intel,Software Engineer,137000,"Hillsboro, OR",4,4,Male,Master's Degree
Amazon,Software Engineer,297000,"Palo Alto, CA",10,6,NA,Master's Degree
Expedia,Technical Program Manager,168000,"Dublin, DN, Ireland",10,8,Female,Master's Degree
Facebook,Software Engineer,637000,"Menlo Park, CA",8,4,NA,PhD
Facebook,Software Engineer,250000,"Menlo Park, CA",2,2,Male,Master's Degree
Cisco,Product Manager,197000,"San Jose, CA",11,7,NA,Master's Degree
VMware,Software Engineer,226000,"Palo Alto, CA",6,0,Male,Master's Degree
Oracle,Software Engineer,350000,"Seattle, WA",17,0,NA,Master's Degree
Microsoft,Software Engineer,280000,"Redmond, WA",10,3,NA,Master's Degree
Microsoft,Software Engineer,210000,"Redmond, WA",10,8,Male,Master's Degree
Cisco,Software Engineer,109000,"Richardson, TX",24,13,Female,Master's Degree
Amazon,Product Manager,265000,"Seattle, WA",11,3,Male,Master's Degree
Intuit,Data Scientist,120000,"Tel Aviv, TA, Israel",2,0,NA,Master's Degree
Deloitte,Data Scientist,127000,"Boston, MA",2,2,Male,Master's Degree
Oracle,Software Engineer,185000,"Los Angeles, CA",2,2,Male,Master's Degree
Microsoft,Software Engineer,222000,"Sunnyvale, CA",7,3,Male,Master's Degree
Amazon,Software Engineer,318000,"Palo Alto, CA",2,0,Male,Master's Degree
Apple,Software Engineer,342000,"Cupertino, CA",8,2,Male,Master's Degree
Facebook,Software Engineer,150000,"London, EN, United Kingdom",6,1,Male,Master's Degree
Amazon,Software Engineering Manager,224000,"San Francisco, CA",17,1,Male,Master's Degree
Uber,Product Designer,622000,"San Francisco, CA",13,2,Male,PhD
Amazon,Product Designer,200000,"Seattle, WA",2,0,Female,Master's Degree
Apple,Software Engineer,340000,"Cupertino, CA",4,1,Female,Master's Degree
Amazon,Software Engineer,240000,"Austin, TX",9,1,Male,Master's Degree
Amazon,Software Engineer,235000,"San Francisco, CA",5,3,NA,Master's Degree
Microsoft,Software Engineer,151000,"Seattle, WA",0,0,Male,Master's Degree
Facebook,Software Engineer,380000,"Menlo Park, CA",6,3,Male,Master's Degree
Amazon,Software Engineer,152000,"Seattle, WA",2,0,NA,Master's Degree
Visa,Software Engineer,155000,"Bellevue, WA",7,4,Male,Master's Degree
Amazon,Software Engineer,202000,"Sunnyvale, CA",0,0,NA,PhD
IBM,Management Consultant,188000,"New York, NY",6,1,Female,Master's Degree
Amazon,Software Engineer,254000,"Seattle, WA",6,5,Male,Master's Degree
IBM,Software Engineer,165000,"New York, NY",5,3,Male,Master's Degree
Cisco,Software Engineer,180000,"San Jose, CA",13,13,Female,Master's Degree
Google,Software Engineer,430000,"San Francisco, CA",5,5,Female,PhD
ServiceNow,Product Designer,97000,"San Diego, CA",0,0,NA,Master's Degree
Twitter,Data Scientist,225000,"London, EN, United Kingdom",7,5,Male,PhD
Qualcomm,Software Engineer,141000,"San Diego, CA",2,2,Male,Master's Degree
Cisco,Software Engineer,299000,"San Jose, CA",5,5,Female,Master's Degree
Shopify,Software Engineer,95000,"Montreal, QC, Canada",5,2,Male,Master's Degree
Facebook,Data Scientist,300000,"Fremont, CA",11,2,Male,Master's Degree
Google,Software Engineer,300000,"New York, NY",9,6,Male,Master's Degree
Cisco,Software Engineer,278000,"San Jose, CA",13,10,Male,Master's Degree
Amazon,Software Engineer,158000,"Seattle, WA",1,0,Male,Master's Degree
Facebook,Technical Program Manager,300000,"Menlo Park, CA",9,0,Male,Master's Degree
Apple,Technical Program Manager,266000,"Cupertino, CA",9,3,Male,Master's Degree
Expedia,Data Scientist,300000,"Seattle, WA",2,1,Male,PhD
Wayfair,Software Engineer,160000,"Boston, MA",10,2,Male,Master's Degree
Amazon,Software Engineer,210000,"Seattle, WA",4,4,Male,Master's Degree
Apple,Software Engineer,282000,"Sunnyvale, CA",2,0,Male,Master's Degree
Oracle,Software Engineering Manager,350000,"Seattle, WA",10,4,Female,Master's Degree
Google,Technical Program Manager,312000,"Sunnyvale, CA",9,0,Male,Master's Degree
Nvidia,Software Engineer,275000,"Santa Clara, CA",4,3,Male,PhD
Apple,Hardware Engineer,280000,"San Diego, CA",8,1,Male,Master's Degree
Google,Software Engineer,290000,"Mountain View, CA",2,0,NA,PhD
Amazon,Software Engineer,204000,"Seattle, WA",3,3,Male,Master's Degree
Walmart Labs,Product Manager,240000,"Dublin, CA",14,0,NA,Master's Degree
Amazon,Software Engineer,203000,"Seattle, WA",4,1,Male,Master's Degree
Oracle,Software Engineer,118000,"Bedford, MA",10,5,Male,PhD
Cisco,Software Engineer,330000,"Milpitas, CA",15,1,Male,PhD
Goldman Sachs,Data Scientist,110000,"New York, NY",5,3,Male,Master's Degree
Amazon,Technical Program Manager,240000,"Palo Alto, CA",15,5,NA,Master's Degree
Amazon,Software Engineer,635000,"Seattle, WA",20,0,Other,Master's Degree
eBay,Software Engineer,170000,"San Jose, CA",4,1,Male,Master's Degree
Salesforce,Product Designer,188000,"Atlanta, GA",5,1,Female,Master's Degree
Adobe,Software Engineer,240000,"Lehi, UT",6,2,Male,Master's Degree
Walmart Labs,Software Engineer,190000,"Sunnyvale, CA",5,2,Male,Master's Degree
Apple,Hardware Engineer,440000,"Cupertino, CA",12,6,Female,Master's Degree
Amazon,Software Engineer,285000,"Seattle, WA",14,13,Male,Master's Degree
IBM,Software Engineer,115000,"Raleigh, NC",4,1,NA,Master's Degree
Oracle,Solution Architect,260000,"Seattle, WA",10,1,Male,Master's Degree
Apple,Data Scientist,220000,"Cupertino, CA",1,1,Male,Master's Degree
Apple,Software Engineer,248000,"Portland, OR",10,0,Male,Master's Degree
Amazon,Product Manager,170000,"Seattle, WA",14,0,Female,Master's Degree
Apple,Software Engineer,315000,"San Francisco, CA",8,0,Other,Master's Degree
Microsoft,Software Engineer,80000,"Bangalore, KA, India",10,1,Male,Master's Degree
Amazon,Software Engineer,148000,"Vancouver, BC, Canada",8,1,Male,Master's Degree
Apple,Hardware Engineer,300000,"Austin, TX",6,6,NA,Master's Degree
Uber,Software Engineer,220000,"San Francisco, CA",4,1,NA,Master's Degree
Amazon,Software Engineering Manager,300000,"Seattle, WA",10,8,Female,Master's Degree
Oracle,Software Engineer,195000,"Redwood City, CA",7,7,NA,Master's Degree
Amazon,Software Engineer,160000,"Seattle, WA",2,0,Male,Master's Degree
Google,Software Engineer,318000,"Mountain View, CA",5,5,Female,Master's Degree
Goldman Sachs,Software Engineer,145000,"New York, NY",4,0,Female,Master's Degree
PayPal,Software Engineer,190000,"San Jose, CA",1,1,Male,Master's Degree
Microsoft,Technical Program Manager,187000,"Redmond, WA",20,5,NA,Master's Degree
Google,Data Scientist,246000,"Sunnyvale, CA",10,2,Female,PhD
Microsoft,Product Designer,30000,"Hyderabad, TS, India",2,2,Female,Master's Degree
Facebook,Software Engineer,287000,"Menlo Park, CA",3,3,Male,Master's Degree
Cisco,Software Engineer,45000,"Bangalore, KA, India",13,5,Male,Master's Degree
Microsoft,Product Manager,217000,"Seattle, WA",13,9,Male,Master's Degree
IBM,Software Engineer,122000,"San Jose, CA",7,7,Male,Master's Degree
LinkedIn,Software Engineer,255000,"Sunnyvale, CA",4,1,Male,Master's Degree
PayPal,Software Engineer,189000,"San Jose, CA",4,2,Male,Master's Degree
Oracle,Software Engineer,160000,"San Francisco, CA",16,10,Male,Master's Degree
Oracle,Software Engineer,220000,"Seattle, WA",8,0,Male,Master's Degree
Visa,Software Engineer,157000,"Austin, TX",13,2,Male,Master's Degree
Amazon,Software Engineer,210000,"Seattle, WA",2,2,Male,Master's Degree
Amazon,Software Engineer,225000,"Austin, TX",10,1,NA,Master's Degree
Oracle,Software Engineering Manager,180000,"Redwood City, CA",20,20,Male,Master's Degree
Amazon,Product Manager,225000,"Seattle, WA",11,3,Female,Master's Degree
Facebook,Software Engineer,420000,"Seattle, WA",9,3,Male,Master's Degree
Microsoft,Software Engineer,230000,"Montreal, QC, Canada",5,0,Male,Master's Degree
Goldman Sachs,Software Engineer,495000,"New York, NY",20,12,Male,Master's Degree
Oracle,Technical Program Manager,380000,"Seattle, WA",18,18,Female,Master's Degree
Amazon,Hardware Engineer,183000,"Seattle, WA",5,1,Male,PhD
Google,Product Designer,242000,"Mountain View, CA",10,1,Male,Master's Degree
VMware,Software Engineer,200000,"Palo Alto, CA",5,0,Male,Master's Degree
Bloomberg,Software Engineer,192000,"New York, NY",5,3,Male,Master's Degree
IBM,Product Designer,165000,"New York, NY",5,5,Male,Master's Degree
Facebook,Data Scientist,300000,"San Jose, CA",20,3,Male,Master's Degree
Amazon,Software Engineer,227000,"Boston, MA",4,1,NA,Master's Degree
Amazon,Product Manager,150000,"Seattle, WA",3,0,NA,Master's Degree
Microsoft,Software Engineer,260000,"Bellevue, WA",6,6,Male,PhD
Amazon,Software Engineer,240000,"New York, NY",3,3,Male,Master's Degree
eBay,Software Engineer,177000,"San Jose, CA",3,3,Male,Master's Degree
Amazon,Software Engineer,196000,"Seattle, WA",6,4,Male,Master's Degree
Microsoft,Software Engineer,172000,"Redmond, WA",2,0,Male,Master's Degree
Amazon,Data Scientist,212000,"Seattle, WA",10,3,Male,Master's Degree
Amazon,Software Engineer,210000,"Seattle, WA",3,3,Male,Master's Degree
Amazon,Software Engineer,227000,"Bellevue, WA",2,0,Male,Master's Degree
Google,Software Engineer,260000,"Mountain View, CA",10,0,Male,Master's Degree
Nvidia,Software Engineer,90000,"Pune, MH, India",8,6,Male,Master's Degree
Facebook,Software Engineer,210000,"New York, NY",2,2,Female,Master's Degree
VMware,Software Engineer,250000,"Palo Alto, CA",5,0,NA,Master's Degree
Microsoft,Software Engineer,41000,"Bangalore, KA, India",4,1,Female,Master's Degree
Oracle,Software Engineer,260000,"Pleasanton, CA",13,0,Male,Master's Degree
Amazon,Software Engineer,243000,"Seattle, WA",6,0,Male,Master's Degree
Amazon,Product Manager,305000,"Seattle, WA",10,4,Male,Master's Degree
Microsoft,Data Scientist,78000,"Munich, BY, Germany",2,2,Female,Master's Degree
Amazon,Hardware Engineer,191000,"Seattle, WA",2,2,Male,PhD
Facebook,Hardware Engineer,198000,"Redmond, WA",2,0,Male,PhD
Microsoft,Software Engineer,30000,"Hyderabad, TS, India",2,2,Male,Master's Degree
Amazon,Software Engineer,87000,"London, EN, United Kingdom",3,1,Male,Master's Degree
Intuit,Product Manager,137000,"Mountain View, CA",0,0,Female,Master's Degree
Apple,Software Engineer,312000,"Cupertino, CA",10,4,Male,Master's Degree
Twitter,Software Engineering Manager,438000,"San Francisco, CA",8,0,Male,PhD
Microsoft,Software Engineering Manager,648000,"Redmond, WA",18,12,Male,Master's Degree
Google,Software Engineering Manager,595000,"Sunnyvale, CA",14,1,Male,Master's Degree
Facebook,Software Engineer,411000,"Menlo Park, CA",11,0,NA,Master's Degree
Microsoft,Product Designer,30000,"Bangalore, KA, India",2,2,Female,Master's Degree
Oracle,Software Engineer,172000,"Redwood City, CA",5,5,Male,Master's Degree
Google,Software Engineer,320000,"Mountain View, CA",6,6,NA,Master's Degree
Microsoft,Product Manager,360000,"Redmond, WA",16,15,Female,Master's Degree
Amazon,Product Manager,160000,"Arlington, VA",8,3,Female,Master's Degree
Amazon,Recruiter,194000,"New York, NY",6,1,Female,Master's Degree
Walmart Labs,Product Manager,200000,"Sunnyvale, CA",5,1,Male,Master's Degree
Microsoft,Software Engineer,251000,"Bellevue, WA",4,0,Male,Master's Degree
Uber,Software Engineer,290000,"Palo Alto, CA",9,1,Male,Master's Degree
Netflix,Software Engineer,500000,"Los Gatos, CA",5,0,Male,Master's Degree
Amazon,Software Engineer,250000,"Seattle, WA",4,0,Male,Master's Degree
Amazon,Software Engineer,242000,"Seattle, WA",17,0,Male,Master's Degree
Intel,Hardware Engineer,125000,"Folsom, CA",9,5,Male,Master's Degree
Microsoft,Data Scientist,390000,"Berkeley, CA",5,2,Male,Master's Degree
Microsoft,Software Engineer,270000,"Redmond, WA",6,6,Male,Master's Degree
JPMorgan Chase,Technical Program Manager,340000,"Jersey City, NJ",24,8,Male,Master's Degree
